PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
ARQ-train-1039,دوك راني بديت في دومان باينة راح نكمل فيه,"Doc, I started with a clear idea that we will continue", بالصح التام تاعي تاع الماستار يحكي على الدومان هدا," Quite correctly, my master talks about this domain",0.59
ARQ-train-1040,وكيما كان الحال مالمرة اللولا جابت ولد,"As was the case once, Lola gave birth to a son", بصح كيما ﻳقولو غير ازاد اداه لمرتو اللولا," True, as they say, he is not a tool for his wife, Lula",0.62
ARQ-train-1041,ايه وحدة بيضا و لوخرا موموڢ,What a white one and what a momovo, راحة نلبس زوج برك  سي بون, Comfortable to wear a pair of Si-Bone jackets,0.62
ARQ-train-1042,و انت كاش مغامرات,And you are an adventurer, ما كاين حتى حاجة, There is nothing even needed,0.56
ARQ-train-1043,اديري سكانار غدوة,Run a scanner tomorrow, لا ليراديو ليراديو, La Liradio Liradio,0.84
ARQ-train-1044,أني ڤلت لك تبقاي كيما هكا أي شوفي يكرهوك و يكرهوك,"I told you to stay like this, that is, look, they hate you and hate you", أو تانا التعليم أ بنتي أو مش ساهل يحب له, Or the education is my daughter's or it's not easy for him to like it,0.56
ARQ-train-1045,بصح نورمال غدوة ﻧﺘﻠﭭﺎوا و تحكيلي كلش,"It's normal, we'll talk tomorrow and you'll tell me everything.", يخي كنتي حا تحكيلي على مليك," Brother, you were going to talk about Malik",0.66
ARQ-train-1046,أنا ما وجعونيش تنفخو برك,I didn't make you blow your pools, يوجعوا داروا فيا حالة بالوجع, They are in pain. They are in a state of pain,0.59
ARQ-train-1047,زاد رقد مرة أخرا نام مرتو تقولو انتبه لوليدك,"Zad fell asleep again, and his wife told him to pay attention to your child", ناض مخلوع مرة واحدخرا و سقسا مرتو على الولد," He was deposed once again, and his wife was a slave to the boy",0.66
ARQ-train-1048,وعلاه تحسبيني على بالي طول حياتي ما علاباليش بحكاية الانتخبات هدو,"Moreover, you think that I have been on my mind all my life and that I have not cared about this election story", ليسول الإنتخابات لي على بالي بيهم تاع الرئيس هدوك أم باينين, May the elections be on my mind regarding President Hadok Umm Bayin,0.69
ARQ-train-1049,لاباس أنا زينب لبيبة,"It's okay, I'm Zainab Labiba", آ ايه راكي مليحة," Oh, what a beautiful woman",0.59
ARQ-train-1050,إزرب أ ولدي إزرب,Izrab a my son Izrab, بلعقل أ ولدي بلعقل," With a mind, my son has a mind",0.81
ARQ-train-1051,يعطيك الصحة,Bless you, بلا مزية, No advantage,0.78
ARQ-train-1052,شفيتي كي قالت واحد الجوغنليتست فرنساز لبوتفليقة راك أقصر ﭘﺮزيدون,Did you know that one of the French youths said to Bouteflika that you are shorter than your president?, قال لها هو أنا أكبر من نابليون بونابرت تاعكم بتروا سنتيماتر," He told her, “I am older than your Napoleon Bonaparte by a few centimeters.”",0.69
ARQ-train-1053,امبعد بينوم و كي آنا وكي خالد حابين مونوم مونوم,"After Bynum, like Anna, and like Khaled, they want monom monom", ڤالت لك ملاحة كل واحد لي يحب يدير وحدو يدير وحدو, She told you that everyone who likes to run alone runs alone,0.75
ARQ-train-1054,ربي يعيشك,May God bless you, حطيتك عاقلة, I kept you sane,0.47
ARQ-train-1055,يعطيك الصحه رانا معاك شمسو,"May God grant you good health, see us with you, Shamso", مازالني نعاود في شكون كيفي, I still keep coming back to my doubts,0.41
ARQ-train-1056,ماكاش منها قولي له خطيك من الخدمة هدي لي فيها الريسك و فيها المشاكل,"Don't worry about it. Tell him what you are doing wrong with the service, and guide me to the risk and problems", ﻛﭙﺎبل المرة الجاية يخطفوه هو ولا يديولو مرتو ولا ولادو كيما نشوفوها في ليفيلم," Like Babylon, the next time they kidnap him and don't release his wife or children so we can see her on Livefilm.",0.5
ARQ-train-1057,وين ليكونكور اسكو لازم تعدي على كونكور كاين اوسي أونتروتيان,"Where is the concours of Esco, you must pass the concours of Caen-Ossie Unterotian", كاين ليكونكور على أساس الشهادة و كاين ليكونكور على أساس الإختبار, Cayenne Léconcure is based on certification and Cayenne Léconcure is based on testing,0.75
ARQ-train-1058,بدا جديد أدا,It looked new Ada, يهوا مين داروه, Who did they do?,0.41
ARQ-train-1059,دركا وعلاه ﭬﺎعدة تفهمي في وسامة,"Darkness and height, understanding in handsomeness", أو هو ڤال لي نحب الدستوري, Or he said we love constitutional,0.44
ARQ-train-1060,هوما ام فامي طورش,Homa or famy torch, ماما جابتهالي بوحد الطريقة, My mother brought it to me in the same way,0.41
ARQ-train-1061,والله غير خلاصت ديجا,"I swear to God, Deja's conclusion is different", شحال  عمرتيها هاديك, How old are you?,0.53
ARQ-train-1062,نعطيك عينيا معاهم,We will give you in kind with them, خلي عينيك لمرتك, Keep your eyes on your wife,0.56
ARQ-train-1063,و دوك بديتي ولا مازال,Did you start and still do that?, أيه بديت ﻧﭙﺮﻳﭙﺎري للباك تاعي," Yes, I started a campaign for my buck",0.72
ARQ-train-1064,مالة اهدري ديريكتومون في الحاجة اللي تحبي تهدري عليها,Don't waste money on what you like to waste, وش من حاجة لازم الكل نحبو نحكيو فيها, There is something that everyone should love to talk about,0.56
ARQ-train-1065,انت تقراي ولا تصوري تشبهي لسميحة صحبتي,"You read and do not imagine that you look like Samiha, my friend", تڤول عليك نوارة هنا تباني نعسانة, Nawara says to you that you are sleepy here,0.38
ARQ-train-1066,نروحو ڤاع سليمة أنا تاني عييت,"Let's go to Salima, I'm tired again", حتى أنا جيت رايح نقول لكم نحبسو, I even came to tell you to lock him up,0.53
ARQ-train-1067,في بن عكنون,In Ben Aknoun, و كاين لانترنا, And Cain Lanterna,0.41
ARQ-train-1068,رجعلي قالي لالا پاسكو ما عندوش الوقت و يپريپاري في دوكتورا و راح يسوتني و كدا و ما عندوش الوقت,"He came back to me and told me, “No, Pasco doesn’t have the time, and he’s making a doctorate and he’s going to do it for me and so on, and he doesn’t have the time.”", بعت له أنا ميساج قلت له موسيو ما فهمتش وعلاش انسيستيت و انت على بالك بلي عندك خدمة و ما تقدرش," I sent him a message and told him, Museo, I didn’t understand, and why did you get an appointment while you were thinking that you have a service and you can’t?",0.56
ARQ-train-1069,على شحال رحتي,How are you going?, وليت على الطناش, I wish I was on the tanash,0.72
ARQ-train-1070,جو بريفير كل يوم نهدرو على دومان سپيسيال,Joe Privier Every day we waste time on Doman Special, ماعليش مراد نبينو بصح مشي على الحداش تاع الليل, I don't want to tell him that he was walking on the fence all night,0.44
ARQ-train-1071,لاباس حورية لاباس البنات لاباس الزهرة,"It's okay for a mermaid, it's okay for girls, it's okay for a flower", ينشد عليك الخير والله ساڢا يعيشك," He prays for you to do good, and may God bless you",0.75
ARQ-train-1072,هدر معايا ما جاوبتوش شافني بلي راني مقلق,He came with me and didn't answer me. He found me worrying, كان رافد في يدو تشكة تاع لانستيزي مديتلو يدي," There was a tributary in my hand, something that Lanstezi had to do with my hand",0.62
ARQ-train-1073,وعلاه شكون ﭬﻠﻚ أني خايفة,"Moreover, I doubt that I am afraid", والله بديت نقلق منو أدا, I swear I'm starting to worry about him,0.38
ARQ-train-1074,راسي راه  يوجع,My head hurts, والله يا حكاية الخبز," Oh my God, what a story about bread",0.25
ARQ-train-1075,نڤول لك كملي برك في الخدمة تيعك امبعد نشوفو,We tell you to do your best in your service until we see you again, بصح عجبتني ليدي تاع لانترفاس امبعد لاﭘﺎل لداخل," I really liked Lady Taaa for the entrance, after taking care of the inside",0.5
ARQ-train-1076,يعيط لك فاها,He gives you his mouth, لي عطاهالك خويا," I gave it to you, brother",0.41
ARQ-train-1077,وعلاه لا حياتي كاملة و انا نخدم,"Moreover, my life is not complete while I serve", ما تخوفنيش الخدمة أنا شوفي يديا, Don't let the service scare me. Look at my hands,0.56
ARQ-train-1078,نانا ليوم تڤتلني,Nana kills me today, على جال السوارد, On Jal Al-Saward,0.44
ARQ-train-1079,دخلت ليوم لوحد الحانوت من ورانا ﻟﻴﭙﺮي تيعو غاليين,I went into the shop for the day alone behind us to see expensive things, مش من ورا الكور أداكا ورا لابونك تعنا, Not from behind Al-Kor Adaka behind Labonak with us,0.47
ARQ-train-1080,إيه والله قالولي شهر أقسم بالله مشكلة,"Yes, I swear they told me a month, I swear to God, there is a problem", شهر شهر و يمات ياخي ماشي راديو سكانار," One month, one month, and then he dies, brother, there's nothing wrong with Radio Scanner",0.69
ARQ-train-1081,أداكا أو مشو سلالة أصيلة كيما نڤولو أو هجين تاع زوز سلالات,"Adaka or Mashu is a purebred breed, as well as a purebred or hybrid of different breeds", السلالة أديكا ولات عندها زهايمر يولي ما يعرفش مولاه و يدور عليه," The Adika breed does not have Alzheimer's, so it does not recognize its owner and looks for him",0.72
ARQ-train-1082,صباح النور,Good morning, واش راكي, What's wrong with you?,0.62
ARQ-train-1083,قالت لي خديجة تكمل على الوحدة جودي,Khadija told me to compliment Judy on her unit, أنا الخميس ما نروحش للوكور تاع مسلاتي," On Thursdays, we don't go to Masalati's hall",0.47
ARQ-train-1084,خليك من لافاك فيها مشاكل بزاف,Stay away from having a lot of problems, أوﻣﭙﻠﻮس كي تكملي ما ﺗﻠقايش خدمة, Omplus to continue without receiving any service,0.66
ARQ-train-1085,أني على بالي أنا والله تخليني غير في ليڢاكونس نطيب نكره حياتي,"I am on my mind, I swear to God, you will leave me in the right place, and I will hate my life", شفتي كيفماه مالا وش ﻧﭭﻮل أنا لي كل يوم العام كامل," I see how I don't know what to say, I have every day for the whole year",0.5
ARQ-train-1086,يديروا زوج ولا تلاتة حوايج الكلاسمون لوكانكور و كومپيتونس,"They manage a pair or three of the classics, Le Canacour and Competuns", لا علينا،  نقولو متلا جاتك فرصة باش تروحي لهيك," No, we don't have to say that you had a chance to go like this",0.28
ARQ-train-1087,أنا من درك ما لڨيتش حسابي,I never realized I didn't have an account, اللولة واعرة تاع المروك و تونس شوية," The country is rugged, like Marouk and Tunisia a little",0.34
ARQ-train-1088,تلاقات لافامي ﭭﺎع عندها و قعدوا يﭭصرو حت جا وقت لعشا ولا يشوف فالماكلة باش ياكل,Lafami and Paa met with her and they sat watching until it was time for dinner and he did not see what was going on so he could eat., عطاتو مرت باباه شويه روز في طبسي و قاتلو روح من هنا و كول في لاكور, Atato passed by a little rose in Tabassi and they killed him from here and Cole in Lacour,0.47
ARQ-train-1089,نضن لازم نكتبو في زوج سليمة بالدزيري وانا بالعنابي,We think we should write that Salima is married in Dziri and I am in Annabi, تاني راني نعمل في نفس الشي مع صاحبتي في الفايسبوك," Again, I see us doing the same thing with my friend on Facebook",0.47
ARQ-train-1090,هيا ندورو و نهدروا بيان تحكيلي كلش,"Let's go around and waste a statement, tell me everything", على بالك بلي الما تاع لبحر ينحي السحور," Don't worry about the water that comes to the sea, which will put an end to suhoor",0.34
ARQ-train-1091,جامي حلاوة لالجيري كي تكون في المناسبات العيد و رمضان,Jami Halwa for Al-Jiri to be used on the occasions of Eid and Ramadan, ما تشوفيش الحاجة راكي عايشتها و أومبعد تروح من بين يديك, Don't let yourself see what you are experiencing and then it will slip away from your hands,0.44
ARQ-train-1092,تشوفيه ما تعرفيهوش و صوابعو مقصوصين,You see him you don't know and his fingers are cut off, ياه و كيفماه باينين صوابعو مقصوصين," Oh, how are you? His fingers are cut off",0.75
ARQ-train-1093,بالسلامة كمال نتلاقاو في نونسي نشالله,"Bye Kamal, we will meet you in Nonsi, God willing", تصبح بخير ، طريق السلامة انشالله," Goodnight, safe road, God willing",0.56
ARQ-train-1094,نضت على السبعة تاع الصباح حكمت طاكسي للسبيطار,She woke up at seven o'clock in the morning and took a taxi to Al-Sibitar, ڨعدت مع الشيروجيان اللي راح يدير لي لوﭘيراسيون," I went back with Shirogian, who was going to run Lu'Edition for me",0.5
ARQ-train-1095,أو كان لازم عليه يفهم التام تيعو,Or he had to understand it completely, آه هاه حنا أدي درناها ﻓﻠﻴﻜﺴﭙﻮزي," Ah, ha, we made it Flexoose",0.41
ARQ-train-1096,ربي يحفضك شمسو فيديو فالقمة,"May God protect you, Shamso, video at the top", يعطيك الصحة شمسو مانسوطيش, May God bless you with good health,0.78
ARQ-train-1097,وسامة ﭬﻮل لعمر يساقسيلها,Sama Beul by Omar Yasaksilha, أو سيبون السمانة الجاية, Or they will leave the next fat person,0.41
ARQ-train-1098,أسمعي عيطي لها ڤولي لها أي خالتي مويا عيطت لمفيدة ما عرفتش النيميرو,"Listen, I cried to her, tell her, that is, my aunt, Moya, cried for Mufidah, who did not know the name Namiru.", ڤولي لها زادوا عيطوا لك إنت لڤاوا اﻟﭙﻮرتابل مقفول البارح ولا لولبارح نرجس," Tell her more, they will give you a shout. You found the portal closed yesterday, and no Narcissus yesterday.",0.75
ARQ-train-1099,ما تفيدك غير قرايتك يا بنتي في الدنيا,"Nothing in this world will benefit you except your reading, my daughter", و ماتسنايش من وحدخرين يصرفو عليك ﭘﻠﻮتار, And don't let anyone else spend money on you,0.5
ARQ-train-1100,رحت للوفتالمولوﭪ باه ندير ڢيزيتا و علاجال نواضر,I went to the Luftwaffe to manage Vezeeta and get treatment for Nouadher, ڨعدت في لاسال داتونت ﻟﭭﻴﺖ هك المرضى, I went back to Lasalle to see these patients,0.66
ARQ-train-1101,ﭬﺘﻠﮭﺎ اه مع باباس من وقتاه,He killed her with Babas some time ago, بصح وقيلة فينالمون صح رايحة تخدم معاها," It's true, Vinalmon's words are true, I'm going to serve with her",0.44
ARQ-train-1102,ولينا رجعنا شرينا االخبز و جينا,"When we came back, we bought bread and came", أرواحي معايا اليوم و أرجعي غدوة, My soul is with me today and I will return tomorrow,0.44
ARQ-train-1103,أيا السلام عليكم في لمان,May peace be upon you in Laman, والله جون روعة مصلي تقي," I swear John is amazing, praying and devout",0.25
ARQ-train-1104,بتلاتين ربعين أم كاين وحايد الروايح صغار خلاه ﭬﺪ هك,"Two petals, two quarters, or a whole lot of fresh scents, so small", نسيت المركة تحم وش أسمها أي معروفة خلاه في فرانسا," I forgot what the brand's name was, what is it known for in France?",0.47
ARQ-train-1105,شفيتي مين ﭬﺎلت واحد الجوغنليتست فرونساز للبوتفليقة آك أقصر ﭘﺮزيدون,You healed me from the first party of the Jugenliteste Française for Bouteflika and Aksor Berzidon, ڤولي لها هو أنا أكبر من نابليون بونابرت تاعكوم بتروا سنتيماتر," My word to her is: I am older than Napoleon Bonaparte, by a few centimetres",0.72
ARQ-train-1106,وي وعلا ش لالا تقصدي الحرڨة تاع لي جون,"Oh, yes, no, you mean Lee Jun's move", الهجرة كي الواحد يخلي بلاده حارڨ ولا لالا, Immigration is to make one's country hot or not,0.69
ARQ-train-1107,شفته شفته قبل,"I saw him, I saw him before", بوﭬﻮس ولا لالا, Boufos or Lala,0.34
ARQ-train-1108,كيما يقول المثل,As the saying goes, لازم نسهرو سليمة, We must stay up well,0.38
ARQ-train-1109,ايه يا بسمة كاش جديد,"What, Basma, new cash?", لا مكانك قلتلك مكانك مكانك," Not your place, I told you, your place is your place",0.53
ARQ-train-1110,تصبحي على خير,Good night, ميمي شعلي الضو," Mimi, turn on the light",0.53
ARQ-train-1111,لالا بن_عمر خير آني مالفة بيها,"Lala bin Omar is good, I am familiar with her", روح جيب وحدة و رد الصرف, Go get one unit and return the exchange,0.5
ARQ-train-1112,قاللي كل عام كاين كلاسيكو جديد,He told me there is a new classico every year, وعلاه كل عام يدير اكيب جديدة," Moreover, he manages a new cabin every year",0.44
ARQ-train-1113,يخسر سمعتو هو علاجال حاجة كيما أدي,"He loses his reputation, he treats something like this", ولا أديك اللقطة كي لعبو كونتر بعضاهم, I don't give you the chance to play against each other,0.28
ARQ-train-1114,ماكانهاش صح والله ما كاينها,"It wasn't true, I swear it wasn't", يهوا أي ما كاملة محسوب, Yahweh means what is complete and calculated,0.25
ARQ-train-1115,قالت أستاد ما علاباليش واش ندير,"Ustad said, “I don’t care what to do.”", قلتلها تعرفي المدرسة العليا للعلوم السياسية, I told her that she knows the Higher School of Political Science,0.53
ARQ-train-1116,تشبهي لأسما,You look like Asma, نقرا فرونسي, We read French,0.19
ARQ-train-1117,واش بيكي واش دار لك,"What's wrong with you, what's wrong with you?", ما دارلي والو بالصح يقلق, What's wrong with me is worrying,0.5
ARQ-train-1118,أنيس أغلق فمك أسكت,Anis shut your mouth shut up, هاتي أميرة لوخر شكرا," Thank you, Amira Locher",0.28
ARQ-train-1119,مبروك عليك مليون ابوني خويا شمسو,"Congratulations to you a million, Abuna, my brother Shamso", ربي يحفضك خويا شمسو خربشتلي لمشاعر مانسوطيش," May God protect you, my brother Shamso, I have lost my feelings for you",0.66
ARQ-train-1120,انا مرة في عشرة أيام باش نشوف لامتيو في الصيف,"Once in ten days, we want to see Lamtiu in the summer", أنتيا كما أنايا سليمة ، مانشوفش بزاف لا ميتيو," You are like Anaya Salima, we don't see much of Meteo",0.75
ARQ-train-1121,ماما باه نميز,Mama bah we distinguish, ياه عندك ﭘﻨﺎزة, You have a funeral?,0.34
ARQ-train-1122,كي يجيو تمانية من طناش,To get a wish from Tanash, تسمى  حاجة  تفرح, It's called something that makes you happy,0.31
ARQ-train-1123,أ رشيدة حاولي تنساي الهم,"Rashida, try to forget the worry", على بالك بيا بلي نحبك," Take care, yes, we love you",0.34
ARQ-train-1124,يعطيك الصحة شمسو خويا ربي حفظك,"May God bless you with good health, my brother", رانا معاك شمسو يحيا شمسو," See us with you Shamso, long live Shamso",0.72
ARQ-train-1125,أهدري بالتليفون,I wasted on the phone, رسيتي سيبون, Rusty Sibon,0.34
ARQ-train-1126,لا مش إستهزاء تاع كي شغل مشنفة مني فهمتي,"No, it's not a mockery of my job, you understand?", والله ما درتلها حتشي ما درتلها والو ربي لي يشهد," I swear I didn't study it until I didn't study it, and God is my witness",0.41
ARQ-train-1127,حنا في القراية ولا كاين فينومان جديد تاع لاڤراڢ,We are in the village and there is no new Phenomenon from Lavrave, دوك كيفاش لي يوجعو راسو ينوض يدير إضراب," Doc, how can someone with a headache get up and go on strike?",0.66
ARQ-train-1128,رسالة معبرة عن الواقع الجزائري واصل ابداعك خويا شمسو رانا معاك تستاهل كل خير,"An expressive message about the Algerian reality. Continue your creativity, my brother Shamso, Rana is with you. You deserve all the best.", شمسو اليوم الخميس رانا نسناو في كلاش لي راه يسنا يخلي جام," Shamso, today, Thursday, we saw him in a clash. Whoever saw him, let him join the game",0.53
ARQ-train-1129,هنا واحد ما يعرف حكايتك,Here someone knows your story, نبقاوا متخبيين هنا و فضت, We stayed hidden here and it broke up,0.53
ARQ-train-1130,وحد النهار ديسيدا وحد الطبيب من لاﻧﭭﻠﻴﺰ باش يروح لبلادو علاخاطرش خلاصت لكونترا تاعو معانا,"One day, Decida, a doctor from Langlaise, went to his country, why don't you risk the Contras joining us?", خممنا باش نديرولو حفلة باش نودعوه ﭘﺮيسيزينا لبلاصة تاع الحفلة في الجنينة تاع السبيطار, We decided to throw a party and say goodbye to the president of the party's place in El-Geneina of Al-Sibitar.,0.66
ARQ-train-1131,قال له هدا هو الجواب تاعك,He told him this is your answer, قال له كي ضربتك واش حسيتي, He told him how I hit you and how did you feel?,0.41
ARQ-train-1132,زيدي وصاها و فرات,Zaidi Wasaha and Firat, هاه درك نڨول لها," Now, let's talk to her",0.53
ARQ-train-1133,على بالك نسيت باه نعيط لك,You must have forgotten what we are crying for you, بصح نورمال غدوة ﻧﺘﻠﭭﺎوا و تحكيلي كلش," It's normal, we'll talk tomorrow and you'll tell me everything.",0.59
ARQ-train-1134,الطاهر ميسوم اسد في وسط الديابة,Al-Taher Maysoum is a lion in the middle of the wilderness, انس فور حبك نحبك راك فور," Forget your love, we love you, see you",0.38
ARQ-train-1135,طونوبيل جيبولها طونوبيل,Tonobile brought her Tonobile, بالاك  بالاك, Palak Palak,0.22
ARQ-train-1136,ﺗﭭﻮل أونكات,Thol Unkat, أ ميدو, A mido,0.16
ARQ-train-1137,في واه,In wah, في الهدرة, In waste,0.56
ARQ-train-1138,ما جيبتلناش ليفوتو نشوفو مريومة وزيها,You didn't bring us a photo so we could see Mariouma and her outfit, مين نجيب اﻟﭙﻴﺴﻲ نتما ما تجيوش, Who will bring Al-Baisi when you don't come?,0.53
ARQ-train-1139,هاه أني جاية دقيقة برك نكمل أدي برك,"Hey, I'm coming for a minute, so we can continue to add blessings", تبعي في المسلسل تاع وش اسمه أداكا, My follower in the series is called Adaka,0.38
ARQ-train-1140,أكتبيه بالعربية سليمة,Write it in proper Arabic, تعلمته في المروك, I learned it in Marouk,0.34
ARQ-train-1141,صح بالفرنسي تفهميها ديراكت لوﻧﭭﻠﻲ لازم تترجمي,"It is true that in French you can understand it directly, you must translate it", شفتي الشتاء نهار واحد يجوزوا الفصول كامل," I saw the winter in one day, and the whole seasons were permissible",0.28
ARQ-train-1142,عرفت باللي جاتني من صاحب ڨديم خدم معانا قبل,I learned about what came to me from an old friend who served with us before, نهار كامل و أنا نتفكر أول مرة نسمع إسمه, We spent the whole day thinking about the first time we heard his name,0.44
ARQ-train-1143,وعلاه توكلي فاها,And in Him put your trust in Him, ياه ربي تيعو," Oh my God, come on",0.28
ARQ-train-1144,هنا سارة كانت تغسل في ﻟماعن تاع النحاس,Here Sarah was washing in the brilliance of copper, ليامات هادي مازال شوية برك و يجيو يشوفو أختي, Layamat Hadi is still a little wet and they come to see my sister,0.44
ARQ-train-1145,هنا يكتبولي الإسم و هنا التاريخ,Here they write the name and here the date, هنا ما نكتبش يكتبو ديراكت علاخطراش يعرفوها," Here we don't write, they write a direct message, so they don't know it",0.53
ARQ-train-1146,قلتلها تعرفي المدرسة العليا للعلوم السياسية,I told her that she knew the Higher School of Political Science, فهمت بلي ما تسمعش بيها مام پا," I understood that you don't hear about it, Mam Pa",0.47
ARQ-train-1147,او مكسر,Or broken, تاع الصح, The right one,0.34
ARQ-train-1148,عندي شوية سلق نديره و خلاص,I have some chard to make and that's it, إيه واش فيها واش خصه السلق," What's wrong with it, especially chard?",0.75
ARQ-train-1149,و ڤالت لكم مفيدة درك أي عليا أنا,"And she said to you, “Mufida, you know what I am.”", ڤالت لكم أي هنا درك نروح نعرضها باها براجلها," She told you, ""This is where we go and show her off to her husband.""",0.44
ARQ-train-1150,ما نعرف وش صرا في الدخلة,We don't know what happened in the entrance, أي صرات عركة هنا ڨدام الوحدة فهمتي," What a fight happened here in the face of unity, you understand?",0.72
ARQ-train-1151,تهبط سوونترڢيل ولا تروح للدار,She lands in Swaunterville and does not go home, السيدي خلاص مارانيش راح نمدو," Sir, that's it, I'm not going to sleep",0.31
ARQ-train-1152,يعطيك الصحة يا ام وليد ربي يخليك دوك نسيها للعشا,"May God grant you good health, mother of Walid. May God keep you safe. He forgot her for dinner", شكرا جزيلا ام وليد ربي يحفظك ويخليك لينا ولاولادك," Thank you very much, Umm Walid. May God protect you and keep you and your children safe",0.72
ARQ-train-1153,يعطيك الصحة خدمة مليحة صديقي واصل,"May God bless you with good service, my friend Wasel", تهبلل قاع رانا معاك خويا مانسوطيش," You're going crazy, I'm with you, brother, don't forget me",0.5
ARQ-train-1154,روعة شمسو روعة عجبتني راني نهدر غير با الشرات,"Amazing, Shamso is amazing, I liked it, I wasted nothing but evil", تبارك الله عليك خويا شمسو رانا معاك كامل منسوطيوش," May God bless you, my brother Shamso, see us with you, Kamel Mansutyoush",0.56
ARQ-train-1155,بصحتك,To your health, يسلمك, He greets you,0.72
ARQ-train-1156,هدرة باباها هي لي تمشي و الزواج بالسيف عليا,Her father's waste is the one who walks and marriage is by the sword on me, هدرت معا يما باش تهدر معاه سيات بصح بلا فايدة," You wasted something together, and you were wasting something with him, right, to no avail",0.62
ARQ-train-1157,كيما متلا بوتفليقة الكل يحبوه,"Like Bouteflika, everyone loves him", تسمى ولى مشروع و شرعي, It is called a legitimate and legitimate guardian,0.38
ARQ-train-1158,مالة تصبحي على خير,Good night, تصبحي على خير انشالله," Good night, God willing",0.94
ARQ-train-1159,لا مش كيف كيف ڤبيلة لوكا لي عطيتيهولي انت اني عندي زوز اختيارات يا في فرونسا يا هنا مادام عندي لاشونس اني نخدم في بلادي و لاڤية مستقبلي هنا مادابيا نڤعد هنا بصح انا ما عنديش مستقبل هنا في بلادي وعلاه نتلفتلها,"No, not how, how can I give it to you? I have a lot of options, in France, here, as long as I have jobs, I want to serve in my country, and why do I have a future here? We can stay here in Madabia. I don’t have a future here in my country, so why should we leave it?", لا درك كيما نڤولو حنا اي مكتوب الدنيا أدي و كل وحد و قسمو بصح شوفي بلاك بلادنا ما فيهاش لحوايج ادوما لملاح و المستقبل مجهول اسكو مليح ولا لا بصح الحاجة لي كاينة في بلادنا وما تلڤايهاش لهيه وشي هي," No matter what we say, it is written that the world is good and everyone has sworn to the truth. Look, our country has no need for navigation, and the future is unknown. Is it good or not? Is it true that the need that exists in our country is not met yet or not?",0.47
ARQ-train-1160,أوﻣﭙﻠﻮس أخدمي أميرة أختي,"Omplos, serve my sister's princess", وش راح نڨول لك, What will we tell you?,0.31
ARQ-train-1161,ڤال لي لا ڤتلو وعلاه لا,He said no to me and he said no to me, ڤالي ما نجمش نمدلكم الحوايج أدوم, I won't be able to provide you with lasting needs,0.5
ARQ-train-1162,جا عصام موراها قالها والله حسبتك لاجون,"Issam came to Moraha and said, “By God, I thought you were Lagoon.”", هاداك الشوفور تاني كان يوصلنا صاروخ, This Shofour again was delivering a missile to us,0.28
ARQ-train-1163,لازم الانسان يكون مومن بالمكتوب,A person must believe in the Scripture, لازم تبدلي شوية هوا أخرجي," You need to change a little, come out",0.28
ARQ-train-1164,كـيـما هـاك خويا لطفي,This is how my brother Lotfi is, فور خويا لطفي ربي يعاونك," Immediately, my brother Lotfi, may God help you",0.69
ARQ-train-1165,فضت وحد لاماتيار برك تاع الفريجيدار,Lamatiyar's refrigerator pool has been opened, أها تسمى مازالوا في الستوك أم مخبيين, Is it called still in stock or hidden?,0.44
ARQ-train-1166,انا ﭬتلو السح الطفلة ما تقراش,I killed the girl and she didn't read, ﭬتلو وش راح نڤول لك تسمى عييت," Tell him what we will tell you, it is called Ayit",0.34
ARQ-train-1167,على خاطر لاميتيو مبنية على الاحصائيات,"According to Lamitiu, it is based on statistics", ساعات التصاور من الستيليت ما توصلش مليحة, Hours of satellite photography are not good,0.44
ARQ-train-1168,خرجت اليوم على الزوج و نص,I went out today to the husband and a half, خرجت حففت طلعت للدار خلاص النهار, I left and went home at the end of the day,0.66
ARQ-train-1169,يعطيك لصحة ربي يعيشك شمسو,May God grant you good health, ربي يحفظك شمسو احتراماتي," May God protect you, my respect",0.78
ARQ-train-1170,يعطيك الف صحة هايل,May God grant you great health, يعطيك الصحة تعلمت وفتلت, May God bless you with good health. You have learned and flourished,0.75
ARQ-train-1171,إدا إنت قبلتي بتضحية كيما أدي لازم هو تانا يكون راجل معاك و ما يتخلاش عليك,"If you accept a sacrifice, then he must be a man with you and not leave you alone.", والله في تونس تقبل مرا إنو راجلها تكون عندو صاحبتو و ما تقبلش إنو يزوز علاها," By God, in Tunisia, a woman will accept that her husband be with his girlfriend, but she will not accept that he marry her.",0.53
ARQ-train-1172,لا لا ما ترﭬديش أكاك نجبدلك زاورة,"No, no, don't answer, we will replace you with a visitor", و انت وش رجليك رتاحو شوية," And you, let your legs rest a little",0.41
ARQ-train-1173,ڤريب نشا الله,"Thank you, God willing", هيا نشا الله," Come on, God willing",0.62
ARQ-train-1174,مكاش منها,Nothing from her, أقسم بالله, I swear to God,0.5
ARQ-train-1175,يعطيك الصحه ربي يوفقك يحفضك نحبك بزاف,"May God grant you good health, may God grant you success and protect you. We love you very much", سلام ام وليد مشكورا علي هذه المجهودات," Hello Umm Walid, thank you for these efforts",0.5
ARQ-train-1176,مراد آو اون ليني ما نعرف ادا آو يقرا,Murad or online because we don't know if he reads, شكيتو كونكتي برك وشوش ڨاعد يعمل في بلاصة اخرى," He complained about Connecti Barak, and he started working in another area",0.62
