PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
TEL-train-00825,"""ఆతర్వాత ఈ భామకు బాలీవుడ్లో వరుసగా అవకాశాలు వస్తున్నాయి.""","""After that, this Bhama is getting successive opportunities in Bollywood.""",""". అంతర్జాతీయంగా ఈ సినిమా ప్రదర్శన జరుగనుంది.""",""". This film will be screened internationally.""",0.4
TEL-train-00826,"""అనంతరం బ్యాటింగ్ కు దిగిన భారత్ 49.5 ఓవర్లలో 252 పరుగులు చేసి ఆలౌటైంది.""","""Then India went into bat and were bowled out for 252 runs in 49.5 overs.""","""ఆ తరువాత డిక్వెల్లా 64 పరుగులు చేసి జాదవ్ బౌలింగ్ లో ఎల్ బిడబ్ల్యూగా పెవిలియన్ చేరాడు.""","""After that Dikwella scored 64 and Jadav was bowled by LW to join the pavilion.""",0.4
TEL-train-00827,""". నిఫ్టీ 24 పాయింట్ల లాభంతో 9911 పాయింట్ల వద్దకొనసాగుతోంది.""",""". Nifty continues to gain 24 points at 9911 points.""","""వరుణ్ తేజ కోసం నాటా సంస్థ అన్ని సదుపాయాలు కల్పించింది.""","""Nata organization has made all arrangements for Varun Teja.""",0.4
TEL-train-00828,"""ఈ సంఘటనకు సంబంధించి మరిన్ని వివరాలు తెలియాల్సి ఉంది.""","""Further details regarding this incident are pending.""","""అనంతరం భారీ భద్రత నడుమ క్రికెటర్లు మైదానంలోకి చేరుకున్నారు.""","""The cricketers then entered the ground amid heavy security.""",0.4
TEL-train-00829,"""శత్రువులతో ఈ రెండు పాత్రలు తలపడే సీన్స్ ఒక రేంజ్ లో వుంటాయని చెబుతున్నారు.""","""It is said that the scenes where these two characters will fight with the enemies will be in a range.""","""ఇక రొమాన్స్ కూడా అదే రేంజ్ లో ఉంటుందని అంటున్నారు.""","""They say romance will also be in the same range.""",0.4
TEL-train-00830,"""మొదటి నాలుగు నుంచి ఆరువారాలపాటు బ్యాంకులు ఈ నోట్లమార్పిడితోనే సరిపెట్టుకున్నాయి.""","""For the first four to six weeks, the banks were content with this exchange of notes.""","""ఎయిర్టెల టివి యాప్ను డౌన్లోడ్ చేసుకున్న ఎయిర్టెల్ వినియోగదారులకు మాత్రమే ఈ ఉచిత డేటా లభిస్తుందని ఎయిర్ టెల్ పేర్కొంది.""","""Airtel claims that this free data is only available to Airtel customers who have downloaded the Airtel TV app.""",0.4
TEL-train-00831,"""కాగా, ఈ కేసు విచారణను సుప్రీంకోర్టు ధర్మాసనం డిసెంబర్ 15వ తేదీకి వాయిదా వేసింది.""","""Therefore, the Supreme Court bench adjourned the case till December 15.""","""టిడిపితో పాటు, వైఎస్ఆర్సిపి, జనసేన, కాంగ్రెస్, వామపక్షాలు ఈ కార్యక్రమానికి మద్దతు ప్రకటించాయి.""","""Apart from the TDP, YSRCP, Jana Sena, Congress and the Left have announced their support for the programme.""",0.4
TEL-train-00832,"""మైత్రి మూవీ మేకర్స్ బ్యానర్పై నవీన్ ఎరినేని, రవిశంకర్ ఎరినేని, మోహన్ చెరుకూరి అత్యంత ప్రతిష్టాత్మకంగా నిర్మిస్తున్న ఈ చిత్రానికి దేవి శ్రీ ప్రసాద్ సంగీతం అందిస్తున్నాడు.""","Devi Sri Prasad is composing the music for this film which is being produced by Naveen Erineni, Ravi Shankar Erineni and Mohan Cherukuri under the banner of Mythri Movie Makers.","""త్వరలోనే ఈ చిత్రం సెట్స్ పైకి వెళ్లనుంది.""","""Soon the film will go on the sets.""",0.4
TEL-train-00833,"""పెట్రోల్ వర్షన్లో అందుబాటులోకి తెచ్చిన ఈ ప్రీమియం హ్యాచ్బ్యాక్ ఢిల్లీ ఎక్స్షోరూం ప్రారంభ ధరను రూ.""","""This premium hatchback, which has been made available in petrol version, has a starting price of Rs.","""7.73 లక్షలుగా నిర్ణయించింది.""","""Fixed at 7.73 lakhs.""",0.4
TEL-train-00834,"""కాగా ప్రధానంగా ఈ ఏడాది ఐపిఎల్లో అత్యధిక పరుగులు చేసిన రికార్డు దగ్గరు నుంచి ఆ రోజు వరకూ కోహ్లీ వెనుదిరిగి చూడలేదు.""","""But mainly from this year's record for the most runs in the IPL, Kohli never looked back until that day.""","""మరోవైపు మహ్మద్ షమీపై జహాన్ చేసిన మ్యాచ్ ఫిక్సింగ్ ఆరోపణలపై విచారణ చేపట్టిన బిసిసిఐ గతనెల 17, 18 తేదీల్లో అతను దుబాయ్లోనే ఉన్నట్లు నిర్ధారించిన విషయం తెలిసిందే.""","""On the other hand, it is known that on 17th and 18th of last month, the BCCI, which investigated Jahan's match-fixing allegations against Mohammad Shami, was in Dubai.""",0.4
TEL-train-00835,"""బ్యాటింగ్ స్కిల్స్ పైన ఫోకస్ చేయాలి’ అని అంటున్నాడు.""","""We should focus on batting skills,"" he says.","""దేశంలో రికవరీ రేటు 27.52శాతంగా ఉందని ఆయన తెలిపారు.""","""The recovery rate in the country is 27.52 percent,"" he said.",0.4
TEL-train-00836,"""తొలి స్వాతంత్ర్య సమరానికి ముందు కాలం నాటి కథను పరుచూరి బ్రదర్స్ అందించగా. . దర్శకుడు సురేందర్ రెడ్డి ఈ ప్రాజెక్టులోకి ఎంట్రీ ఇచ్చిన తర్వాత.""","""While Paruchuri Brothers presented the story of the period before the first freedom struggle. . after director Surender Reddy entered the project.""","""ఈ విషయాన్ని అక్షయ్కుమార్, కియారా అడ్వాణీ సోషల్ మీడియాలో వెల్లడించారు.""","""Akshay Kumar and Kiara Advani revealed this on social media.""",0.4
TEL-train-00837,"""ప్రజల చేతుల్లోనే నిజమైన అధికారం ఉంటుందని ప్రపంచ దేశాధి నేతలను కోరింది గ్రేటా థంబెర్గ్.""","""Greta Thumberg Urges World Leaders to Realize Power Lies in People's Hands.""","""61,450గా నిర్ణయించారు.""","""Fixed at 61,450.""",0.4
TEL-train-00838,"""రెండు రోజుల్లో క్వింటాల్ ఉల్లిగడ్డ ధర రూ.""","""In two days, the price of a quintal of onion is Rs.","""ఈ వారం మధ్యకాలంలో దేశరాజధాని ఢిల్లీలో బంగారం 99.9 శాతం, 99.5 శాతంతో ఈ వారం అత్యధికంగా 10 గ్రాముల ధర రూ.""","""In the middle of this week, gold in national capital Delhi is 99.9 percent, 99.5 percent and the highest price of 10 grams this week is Rs.""",0.39
TEL-train-00839,"""ఖైరతాబాద్, డిసెంబర్ 19: వినోదం మాటున అసాంఘిక కార్యక్రమాలు నిర్వహిస్తున్నారనే సమాచారంతో వెస్ట్జోన్ టాస్క్ఫోర్స్ పోలీసులు. . బేగంపేటలోని ఓక్లబ్ ఆవరణలోని పబ్పై దాడులు చేశారు.""","""Khairatabad, December 19: Westzone Task Force police raided a pub in Oklub premises in Begumpet on information that anti-social activities were being held in the name of entertainment.""","""మిర్యాలగూడ టౌన్, సెప్టెంబర్ 19: నల్లగొండ జిల్లా మిర్యాలగూడలో ఈనెల 14న పట్టపగలు దారుణంగా దళిత యువకుడు పెరుమాళ్ల ప్రణయ్కుమార్ను హత్య చేసిన ఏడుగురు నిందితుల్లో ఆరుగురు నిందితులను మిర్యాలగూడ ఒన్టౌన్ పోలీసులు అరెస్టు చేసి బుధవారం స్థానిక అదనపు జుడిషియల్ ఫస్ట్క్లాస్ మెజిస్ట్రేట్ శోభారాణి ముందు హాజరు పర్చగా వారికి 14 రోజుల జుడిషియల్ కస్టడీకి పంపుతూ ఆదేశాలు జారీ చేశారు.""","Miryalaguda Town, September 19: The Miryalaguda Ontown Police arrested six of the seven accused who brutally killed Dalit youth Perumalla Pranaykumar in broad daylight on 14th of this month in Miryalaguda of Nalgonda district and produced them before the local Additional Judicial First Class Magistrate Sobharani on Wednesday and sent them to judicial custody for 14 days.",0.39
TEL-train-00840,"""రేపు నిందితుడిని కోర్టులో హాజరు పరచనున్నారు.""","""The accused will be produced in court tomorrow.""","""అధికారంలోకి వస్తే మద్యంపై పన్ను ఉండదని ఆర్జేడీ నేత తెలిపారు.""","""The RJD leader said that there will be no tax on liquor if he comes to power.""",0.39
TEL-train-00841,"""ఈ చిత్రంలో దక్షిణాది భాషల నుంచి ఒక్కో హీరో నటించనున్నాడని తెలుస్తోంది.""","""It seems that each hero from the southern languages will act in this film.""","""వయసులో ఎప్పుడో ఎదిగిన ఈ నాయిక వృత్తిపరంగా ఈ మధ్యే అనుభవం తెచ్చుకున్నానంటోంది.""","""This actress, who has grown up in age, seems to have gained professional experience recently.""",0.39
TEL-train-00842,"""1000 అందజేస్తున్నట్లు సుకుమార్ పేర్కొన్నారు. . ఈ సందర్భంగా సుకుమార్ మాట్లాడుతూ.""","""Sukumar mentioned that he is giving 1000. Sukumar said on this occasion.""","""ఈ చిత్రంలో మరో ముగ్గురు హీరోయిన్లు నటిస్తున్నారు.""","""Three more heroines are acting in this film.""",0.39
TEL-train-00843,"""ఈ టోర్నమెంట్ 2020 ఫిబ్రవరి 2వ తేదీ నుంచి 16వరకూ భారత దేశ వ్యాప్తంగా జరగనుంది.""","""This tournament will be held across India from 2nd to 16th February 2020.""","""ఇక ఎంత మంది దరఖాస్తు చేసుకున్నా, ఈ పదవి రేసులో రావిశాస్త్రి తో పాటు రాబిన్ సింగ్, మహేలా జయవర్దనే, మైక్ హసన్, టామ్ మూడీ పేర్లు మాత్రమే పోటీలో ఉన్నట్టు వినిపిస్తున్నాయి.""","""No matter how many people apply, it sounds like the names of Robin Singh, Mahela Jayawardene, Mike Hassan and Tom Moody are in the running for this post along with Ravi Shastri.""",0.38
TEL-train-00844,"""అందిన ఫిర్యాదు మేరకు కేసు నమోదు చేసి దర్యాప్తు చేస్తున్నట్లు స్థానిక ఎస్ఐ సింహాచలం తెలిపారు.""","""According to the complaint received, a case has been registered and investigation is underway,"" said local SI Simhachalam.","""అమరాపురం, జూలై 7 : మండల పరిధిలోని ఉదగూరుకు చెందిన అశ్వినీ (25) శనివారం కడుపునొప్పి తాళలేక ఉరేసుకుని ఆత్మహత్యకు పాల్పడినట్లు పోలీసులు తెలిపారు.""","""Amarapuram, July 7: Police said that Ashwini (25) of Udagur under the mandal committed suicide on Saturday due to stomach pain.""",0.38
TEL-train-00845,"""దీనిపై భారత ప్రభుత్వం ఆరా తీస్తోంది.""","""The Government of India is inquiring into this.""","""విదేశీ ఇంటెలిజెన్స్ ఏజెన్సీలు పంచుకున్న సమాచారాన్ని అధ్యయనం చేస్తోంది.""","""Studying Information Shared by Foreign Intelligence Agencies.""",0.38
TEL-train-00846,"""ఈ సినిమాపై వస్తున్న వార్తలపై దిల్ రాజు అధికారికంగా స్పష్టత ఇవ్వలేదు.""","""Dil Raju has not officially clarified the news about this film.""","""కేసు దర్యాప్తు జరుపుతున్నట్లు ఇన్స్పెక్టర్ రఘువీర్ రెడ్డి తెలిపారు.""","""Inspector Raghuveer Reddy said that the case is being investigated.""",0.38
TEL-train-00847,"""దీంతో అప్పటి నుంచి జనసేనలో ఆయన చేరుతారన్న ప్రచారం జరుగుతోంది.""","""Since then, there has been a campaign that he will join the Janasena.""","""దీంతో తమ సంస్థకు లబ్ధి చేకూరనుందన్నారు.""","""This will benefit their company.""",0.38
TEL-train-00848,"""ఈ నేపథ్యంలో నాజర్ సోదరుడి వ్యాఖ్యలు చర్చనీయాంశం అయ్యాయి.""","""In this context, Nasser's brother's comments became a topic of discussion.""","""ఈ పోటో సోషల్ మీడియాలో వైరల్ గా మారింది.""","""This photo has gone viral on social media.""",0.38
TEL-train-00849,"""ఆయనతో కలిసి 'దువ్వాడ జగన్నాథమ్' సినిమా చేయడం తన అదృష్టమని చెప్పింది.""","""She said she was lucky to do 'Duvvada Jagannatham' with him.""","""దాదాపుగా విదేశాల్లోనే చిత్రీకరించబడిన ఈ సినిమా, ప్రేక్షకులను ఏ స్థాయిలో మెప్పిస్తుందో చూడాలి.""","""It remains to be seen to what extent the film, which has been shot almost exclusively abroad, will go down well with the audience.""",0.38
TEL-train-00850,"""ఇటీవల ‘సాండ్ కి ఆంఖ్’ చిత్రంతో ప్రేక్షకులను ఆకట్టుకుంది ఈ భామ.""","""Recently, this actress impressed the audience with the film 'Sand Ki Ankh'.""","""టాలీవుడ్ అందాల భామ సమంత ఇటీవల అక్కినేని నాగచైతన్యను వివాహమాడిన విషయం తెలిసిందే.""","""It is known that Tollywood beauty Samantha got married to Akkineni Naga Chaitanya recently.""",0.38
TEL-train-00851,"""ఈ సమావేశంలో ఏసీపీ వర్మ, సుందరరాజు, సీఐలు హుస్సేన్, బాలమురళీకృష్ణ, తదితరులు పాల్గొన్నారు.""","""ACP Verma, Sundararaju, CI Hussain, Balamuralikrishna and others participated in this meeting.""","""ఏపీలో మోదీ, కేసీఆర్, జగన్ కుట్ర రాజకీయాలు చేస్తున్నారని మంత్రి దేవినేని ఉమ విమర్శించారు.""","""Uma criticized Minister Devine for saying that Modi, KCR and Jagan are doing conspiracy politics in AP.""",0.38
TEL-train-00852,"""ఎట్టి పరిస్థితుల్లోనూ ఈ నెలాఖరున సినిమా సెన్సార్ను పూర్తిచేయించాలని యువి క్రియేషన్స్ నిర్మాతలు పట్టుదలగా ఉన్నారు.""","""In any case, the makers of UV Creations are adamant to complete the censor of the film by the end of this month.""","""త్వరలోనే ఈ సినిమా నుంచి ఫస్టులుక్ పోస్టర్ ను వదలనున్నారు.""","""Fastuluk poster from this movie will be released soon.""",0.38
TEL-train-00853,"""కోదండరాం జనగామ నుండి పోటీ చేస్తారంటూ వస్తున్న వార్తలను ఆయన ఖండించారు.""","""He denied reports that Kodandaram would contest from Janagama.""","""ఈ పరిస్థితిని మార్చాల్సి ఉందని ఆయన చెప్పారు.""","""This situation has to be changed,"" he said.",0.38
TEL-train-00854,"""జాతీయ రహదారిపై ఆయన ప్రయాణిస్తున్న ఇన్నోవా కారు ప్రమాదానికి గురైంది.""","""The Innova he was traveling in met with an accident on the national highway.""","""అదుపు తప్పి లారీని కారు ఢీకొట్టింది.""","""The car just missed and hit the lorry.""",0.38
TEL-train-00855,"""స్థానిక పోలీసులకు ఇచ్చిన ఫిర్యాదు మేరకు సంఘటనా స్థలాన్ని చేరుకున్నారు.""","""According to a complaint lodged with the local police, they reached the spot.""","""ఎప్పటిలాగే ఆయన బుధవారం ఉదయం 7.30 గంటల ప్రాంతంలో పోలీస్స్టేషన్కు చేరుకున్నారు.""","""As usual he reached the police station around 7.30 am on Wednesday morning.""",0.38
TEL-train-00856,"""ఈ కేసులో ప్రాథమికంగా వీరిని అరెస్టు చేశామని, త్వరలోనే మరికొంత మందిని అరెస్టు చేసే అవకాశం ఉందని సీబీఐ అధికారులు తెలిపారు.""",CBI officials said that they have been arrested primarily in this case and some more people are likely to be arrested soon.,"""ము ఖ్యంగా చివరి దశలో బలాన్ని సంతరించుకుని పలు కంపెనీల షేర్లు పెరిగాయని తెలిపారు.""","""Especially in the last phase, the shares of many companies gained strength,"" he said.",0.38
TEL-train-00857,"""దీనిపై దర్యాప్తునకు ఆదేశించామని యాదవ్ వివరించారు.""","""We have ordered an investigation into this,"" Yadav explained.","""వెంటనే ఆ చిన్నారిని ఆస్పత్రికి తరలించారు.""","""Immediately the child was rushed to the hospital.""",0.38
TEL-train-00858,"""ఆయన చెన్నబోయిన కమలమ్మ, అప్పన్న విగ్రహాలను ఆవిష్కరించారు.""","""He unveiled the idols of Kamalamma and Appanna, who had gone to bed.""","""ఈ సందర్భంగా మాట్లాడుతూ చంద్రబాబు ఓటు నోటు కంటే కేసీఆర్ ఫోన్ ట్యాపింగ్ ప్రమాదకరమైందని అన్నారు.""","""Speaking on this occasion, Chandrababu said that KCR's phone tapping is more dangerous than the vote note.""",0.38
TEL-train-00859,"""హర్యానా, పంజాబ్, మధ్యప్రదేశ్, రాజస్థాన్ రాష్ట్రాల్లోని సరఫరాదారుల ద్వారా ఈ గుళికలను సేకరించారు.""","""These pellets are procured from suppliers in the states of Haryana, Punjab, Madhya Pradesh and Rajasthan.""","""అరెస్టు చేసిన బీటర్లను కోర్టులో హాజరు పరచినట్లు వివరించారు.""","""The arrested beaters were described as being produced in court.""",0.38
TEL-train-00860,"""పోలీసులు తెలిపిన వివరాల ప్రకార. . సాధారణ గాజులే అయినా తల్లీ కూతురు తనకే కావాలంటూ గాజుల పెట్టె కోసం గొడవపడ్డారు.""","""According to the police, the mother and daughter fought over a box of glasses, even though they were ordinary glasses.""","""ఏసీబీ డీఎస్పీ కృష్ణకుమార్గౌడ్ తెలిపిన వివరాలు ఇలా ఉన్నాయి.""","""The details given by ACB DSP Krishnakumar Goud are as follows.""",0.38
TEL-train-00861,"""భర్త మీద అలిగిన భార్య తన పుట్టింటికి వెళ్లిపోయింది.""","""A wife who is jealous of her husband has gone to her native land.""","""అంతేకాకుండా సదరు మహిళ తన మరిదితో లైంగికంగా వేధింపులకు గురవుతున్నట్లు పోలీసులు బుధవారం తెలిపారు.""","""Furthermore, police said on Wednesday that the woman was being sexually assaulted by her partner.""",0.38
TEL-train-00862,"""స్థలాన్ని పరిశీలించడానికి వెళుతున్న కాంగ్రెస్ ప్రధాన కార్యదర్శి ప్రియాంక గాంధీని అర్ధరాత్రి దాటిన తర్వాత పోలీసులు అరెస్టు చేసినట్లు కాంగ్రెస్ వాదిస్తోంది.""","""The Congress claims that the police arrested Congress general secretary Priyanka Gandhi after midnight when she was on her way to inspect the site.""","""బాధితుల కుటుంబాలను కలిసేందుకు ప్రియాంక గాంధీ లఖింపూర్ ఖేరీని సందర్శించాల్సి ఉంది.""","""Priyanka Gandhi to visit Lakhimpur Kheri to meet victims' families.""",0.38
TEL-train-00863,"""స్విమ్మింగ్ పూల్లో తగిన జాగ్రత్తలు తీసుకోకపోవడంతో స్విమ్మింగ్ ఫూల్లో ఎవరు లేకపోవడం వల్ల బాలుడు స్విమ్మింగ్ పూల్లోకి దూకగా ఈత రాకపోవడంతో మునిగి మృతి చెందాడు.""","""The boy jumped into the swimming pool and drowned because he could not swim because there was no one in the swimming pool due to lack of proper precautions.""","""కోడేరు మండల పరిధిలోని నాగులపల్లి తండాకు చెందిన రాత్లావత్ బాలు (45) అనే రైతు అనుమానస్పద స్థితిలో ఆదివారం మధ్యాహ్నం తన ఇంటిలో మృతి చెందాడు.""","""A farmer named Ratlavat Balu (45) of Nagulapalli Tanda under Koderu mandal died under suspicious circumstances at his home on Sunday afternoon.""",0.38
TEL-train-00864,"""దర్శకుడు సాగర్ కె చంద్ర దర్శకత్వంలో పవన్ కళ్యాణ్ హీరోగా మరో క్రేజీ రీమేక్ చిత్రం మళయాళ సూపర్ హిట్ చిత్రం “అయ్యప్పణం కోషియం” తెరకెక్కిస్తున్నాడు.""","""Director Sagar K Chandra is making another crazy remake of the Malayalam super hit movie ""Ayyappanam Koshiyam"" with Pawan Kalyan as the hero.""","""‘అల వైకుంఠపురములో’ సినిమాతో పూజా హెగ్డే మంచి హిట్ ని అందుకుంది.""","""Pooja Hegde got a good hit with 'Ala Vaikunthapuramulo'.""",0.38
TEL-train-00865,"""మిర్యాలగూడ వద్దనున్న ఈ ప్లాంట్ను ఈ ఏడాది మార్చిలో యుఎస్ఎఫ్డిఎ అధికారులు తనిఖీ చేసినట్లు డాక్టర్ రెడ్డీస్ లాబొరేటరీస్ తెలిపింది.""","""Dr. Reddy's Laboratories said that the plant at Miryalaguda was inspected by USFDA officials in March this year.""","""మరోవైపు బుధవారం ట్రేడింగ్లో సంస్థ షేర్ విలువ దాదాపు 2 శాతం పెరిగి 2,679.70 వద్దకు చేరింది.""","""On the other hand, the company's share value rose nearly 2 percent to 2,679.70 in Wednesday trading.""",0.38
TEL-train-00866,"""సిడ్నీ థండర్ జట్టు సభ్యురాలిగా. . . హర్మన్ ప్రీత్ తొలిసీజన్లో 296 పరుగులు సాధించడంతో పాటు.""","""As a member of the Sydney Thunder team . . . Harman Preet scored 296 runs in his first season.""","""జింబాబ్వేపై 172 పరుగులు చేసి టీ20ల్లో అత్యధిక వ్యక్తిగత స్కోరును కూడా నమోదు చేశాడు.""","""He also scored the highest individual score in T20Is with 172 runs against Zimbabwe.""",0.38
TEL-train-00867,"""ఇక నాలుగవ టెస్టు ధర్మశాలలో జరుగనుంది.""","""And the fourth test will be held at Dharamshala.""","""పోలీసులు వారిని అదుపులోకి తీసుకుని, కేసు నమోదు చేస్తున్నారు.""","""The police have taken them into custody and are registering a case.""",0.38
TEL-train-00868,"""ఈ మేరకు పోలీసులు కేసునమోదు చేసుకుని దర్యాప్తు చేస్తున్నారు.""","""The police have registered a case and are investigating.""","""డిసెంబర్ చివరినాటికి సంస్థ 164 రిటైల్ అవుట్లెట్లను ఏర్పాటు చేసింది.""","""The company has set up 164 retail outlets by the end of December.""",0.38
TEL-train-00869,"""ఇక హైదరాబాద్లో కొత్త ఫ్లాట్ కూడా కొనుక్కొని సినిమాల్లో తన సక్సెస్ను ఈ భామ ఎంజాయ్ చేస్తోందని తెలిసింది.""","""Furthermore, it is known that this Bhama is enjoying her success in movies by buying a new flat in Hyderabad.""","""ఇక ఈ చిత్రంలో రాజశేఖర్కు జోడిగా పూజా కుమార్, శ్రద్ధాదాస్ నటించారు.""","""Also, Pooja Kumar and Shraddhas acted alongside Rajasekhar in this film.""",0.38
TEL-train-00870,"""ఈ సమావేశంలో జనరల్ మేనేజర్ సుధాకర్రావు, డిజిఎం పిచ్చ య్య తదితరులు పాల్గొన్నారు.""","""General Manager Sudhakarrao, DGM Piccha Iyya and others participated in this meeting.""","""మోడీ, అమిత్షాలు రాష్ట్రానికి వస్తున్న నేపథ్యంలో సిఎఎ ఆందోళనలు తీవ్రతరం చేయాలని నిర్ణయించుకున్నామని, సిఎఎను రద్దు చేసే వరకు విశ్రాంతి తీసుకోమని అన్నారు.""","""We have decided to intensify the CAA agitations in view of Modi and Amit Shah coming to the state, they said to rest until the CAA is repealed.""",0.38
TEL-train-00871,"""హాట్ బ్యూటీ రాయ్ లక్ష్మి బాలీవుడ్ లో 'జూలీ 2' సినిమాపై చాలా ఆశలు పెట్టుకుంది కానీ ఆ సినిమా డిజాస్టర్ గా మారింది.""","""Hot beauty Rai Lakshmi had high hopes for 'Julie 2' in Bollywood but the movie turned out to be a disaster.""","""ఒక మేకింగ్ వీడియోకి ఇంత తక్కువ టైం లో ఇంత రెస్పాన్స్ మామూలు విషయం కాదని చెప్పాలి.""","""I have to say that such a response in such a short time for a making video is not a common thing.""",0.38
TEL-train-00872,"""అయితే ఎటువంటి శిక్షలు ఉంటాయో మాత్రం వెల్లడించలేదు.""","""However, it has not been revealed what the punishments will be.""","""సమీక్షా సమావేశంలో ప్రభుత్వ కార్యదర్శి మహేశ్ దత్ ఎక్కా, కమీషనర్ లక్ష్మణ్, గిరిజన సహకార సంస్థ రీజినల్ మేనేజర్ సీతారాం తదితరులు పాల్గొన్నారు.""","""Government Secretary Mahesh Dutt Ekka, Commissioner Laxman, Regional Manager Sitaram of Tribal Co-operative Society and others participated in the review meeting.""",0.38
TEL-train-00873,"""ఈ వేడుకలను వీక్షించేందుకు భారీ సంఖ్యలో ప్రముఖులు, ప్రజలు మైదానానికి తరలివచ్చారు.""","""A huge number of dignitaries and people flocked to the grounds to witness the celebrations.""","""ఇక ఆసీస్ బౌలర్లలో ఆడమ్ జంపా మూడు వికెట్లు సాధించగా, కేన్ రిచర్డ్సన్ రెండు వికెట్లు తీశాడు.""","""Among the other Aussie bowlers, Adam Zampa took three wickets and Kane Richardson took two wickets.""",0.38
TEL-train-00874,"""మెల్బోర్న్: ఆస్ట్రేలియా, భారత్ మధ్య మెల్బోర్న్లో జరుగుతున్న రెండో టీ20కి వర్షం అడ్డంకిగా మారింది.""","""Melbourne: Rain hampers second T20 between Australia and India in Melbourne.""","""బర్మింగ్హామ్: చాంపియన్స్ ట్రోఫీలో భాగంగా ఇక్కడ జరుగుతున్న మ్యాచ్ల పాక్ జట్టు 5 ఓవర్లకు వికెట్నష్టపోకుండా 32 పరుగులు చేసింది.""","""Birmingham: The Pakistan team scored 32 runs for no loss in 5 overs in the Champions Trophy match here.""",0.38
TEL-train-00875,"""స్పోర్ట్స్ బ్యాక్డ్రాప్లో మాస్ గేమ్ అయిన కబడ్డీ నేపథ్యంలో నిర్మిస్తున్న ఈ సినిమా లాక్ డౌన్కి ముందే మూడు షెడ్యూళ్లలో 60 శాతం షూటింగ్ పూర్తి చేసుకుంది.""","""The film, which is being made in the backdrop of Kabaddi, a mass game in the sports backdrop, has completed 60 percent shooting in three schedules before the lockdown.""","""ఊహకందని విధంగా ఇద్దరు స్టార్ హీరోలు కలిసి పాల్గొన్న ఈ ఫైట్ సినిమాకు చాలా కీలకమైనదని తెలిసింది.""","""Unexpectedly, this fight involving two star heroes is known to be very crucial for the film.""",0.38
TEL-train-00876,"""నాలుగు ఓవర్లుకు ముంబై స్కోర్ 22/2గా నమోదైంది.""","""Mumbai score 22/2 after four overs.""","""కమిటీకి అన్ని ఏర్పాట్లు అలాగే భద్రత విషయాలు చూడాలని యూపీ సర్కార్ను కోర్టు ఆదేశించింది.""","""The court directed the UP government to look after all arrangements and security matters for the committee.""",0.38
TEL-train-00877,"""తాజాగా ఈ భామ ఒక మీడియా సంస్థకు ఇచ్చిన ఇంటర్వ్యూలో ఈ సినిమా ఎందుకు ఫ్లాప్ అయింది అనే విషయం పై కొన్ని ఆసక్తికర వ్యాఖ్యలు చేసింది.""","""Recently in an interview given to a media house, Bhama made some interesting comments about why this film flopped.""","""ఇక ఈ భారీ చిత్రంలో ఆలియా భట్, అజయ్ దేవగన్ అలాగే సముథిరఖని తదితరులు కీలక పాత్రల్లో నటిస్తున్నారు.""","""Alia Bhatt, Ajay Devgn and Samuthirakhani are playing key roles in this huge film.""",0.38
TEL-train-00878,"""డిజిటలైజేషన్లో భాగంగా బ్యాంక్ వారు ఎలాంటి నిబంధనలు పెడుతారోనని కొంత మంది నిరక్షరాస్యులు బ్యాంకు అనగానే సమాచారం ఇస్తున్నారు.""","""Some illiterate people are giving information as a bank about what regulations the bank will put as part of digitization.""","""శుక్రవారం సాయంత్రం ప్రధాని నరేంద్రమోడీ అధ్యక్షతన కేబినెట్ కమిటీ ఆన్ సెక్యూరిటీ (సీసీఎస్) సమావేశమయ్యే అవకాశం ఉందని అధికారులు తెలిపారు.""","""Cabinet Committee on Security (CCS) is likely to meet on Friday evening under the chairmanship of Prime Minister Narendra Modi,"" officials said.",0.38
TEL-train-00879,"""ఇద్దరు తండ్రి కొడుకుల మధ్య గత కొంతకాలంగా ఆర్థికపరమైన గొడవలు జరుగుతున్నాయి.""","""There has been a financial tussle between the two fathers and sons for some time now.""","""ఖైరతాబాద్/సికిందరాబాద్: రెండేళ్ల క్రితం మిర్యాలగూడలో జరిగిన ప్రణయ్ హత్య కేసులో ప్రధాన నిందితుడు, అమూల్య తండ్రి మారూతీ రావు ఆత్మహత్యకు పాల్పడిన ఘటన సైఫాబాద్ పోలీస్ స్టేషన్ పరిధిలో నమోదయింది.""","""Khairatabad/Secunderabad: The suicide of Amulya's father Maruti Rao, the prime accused in the Pranai murder case in Miryalaguda two years ago, has been registered in Saifabad Police Station.""",0.38
TEL-train-00880,"""ఈ విషయాన్ని కుల్దీప్ యాదవే స్వయంగా వెల్లడించాడు.""","""This was revealed by Kuldeep Yadav himself.""","""శ్రీశాంత్పై నిషేధాన్ని తొలగిస్తూ ఈ ఏడాది ఆగస్టు 7న కేరళ హైకోర్టు ఏక సభ్య ధర్మాసనం ఇచ్చిన తీర్పును కొట్టివేసింది.""","""A single-judge bench of the Kerala High Court on August 7 this year quashing the ban on Sreesanth.""",0.38
TEL-train-00881,""". ఇంగ్లీష్ యాక్టర్స్ కూడా ఈ షెడ్యూల్ లో పాల్గొనున్నారు.""",""". English actors are also participating in this schedule.""","""ఈ చిత్రానికి ‘లక్ష్మి’ అనే టైటిల్ను ఖరారు చేశారు.""","""The title of this film has been finalized as 'Lakshmi'.""",0.38
